NP_type,Coating,core_size_nm,Surf_charge_mV,shape,Dose_microg_mL,Duration_h,Cell_name,Cell_species,cell_Organ,Cell_morphology,Cell_age,cell_type,sex,Assay,Test_indicator,nanomaterial_group,Viability
CdSe,None,6.7,,,0.16,24.0,BMDM,Mouse,BoneMarrow,Monocyte,,Normal,,LDH,LDHrelease,quantum_dots,100.0
CdSe,NLS,,,,0.31,12.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,37.6
CdSe,None,4.0,,,1.0,48.0,A431,Human,Skin,Epithelial,Adult,cancer,female,Trypan_Blue,Trypan_Blue,quantum_dots,86.0
CdSe,None,4.8,,,0.1,3.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,108.0
CdSe,RGD_based,4.7,,,0.02,72.0,BxPC-3,Human,Pancreas,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,98.0
CdTe,None,4.0,,,1.0,72.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,Calcein,CalceinAM,quantum_dots,66.15
CdSe,GSH,4.5,,,0.08,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,93.0
CdTe,Gd,10.8,,,0.27,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,59.65
CdSe,None,3.3,,,0.39,1.0,Lymphocyte,Human,Blood,Lymphocyte,Adult,Normal,,WST-1,TetrazoliumSalt,quantum_dots,38.3
CdTe,None,5.06,,,1.67,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,24.0
CdTe,Polylysine,6.2,,,0.01,20.0,B-LCL,Human,Blood,Monocyte,neonate,cancer,,Colonigenic-assay,CrystalViolet,quantum_dots,61.0
CdSeS,None,4.1,,,0.86,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,77.27
CdSe,None,5.4,,,0.1,12.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,ECIS,Impedance,quantum_dots,106.06
CdSe,CLI,5.3,,,0.01,24.0,N9,Mouse,Brain,Neural,,cancer,male,MTT,TetrazoliumSalt,quantum_dots,92.11
CdSe,None,4.3,,,0.05,24.0,HDF,Human,Skin,Fibroblast,Adult,Normal,,SRB,resazurin/sulforhodamine_B,quantum_dots,7.0
CdSe,SA_based,7.15,,,0.1,3.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,100.0
CdSe,Glycine,2.4,,,0.15,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,87.04
CdSeTe,RGD_based,7.68,,,0.28,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,75.03
CdSeTe,HSV_TK_based,12.0,,,0.01,96.0,HL-7702,Human,Liver,Hepatocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,64.89
CdSe,Gd,4.0,,,0.5,24.0,K562,Human,BoneMarrow,Lymphoblast,Adult,cancer,female,FACS,fluorescent,quantum_dots,101.0
CdSe,None,4.0,,,0.01,4.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,75.0
CdTe,Gelatin_based,2.5,,,0.1,48.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,APO_BrdU_TUNEL,BrdUTP,quantum_dots,58.0
CdSe,None,9.0,,,0.0,72.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,34.13
CdSe,CPP,4.0,,,0.2,4.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,quantum_dots,85.0
CdSe,None,3.2,,,1.88,2.0,B16,Mouse,Skin,Epithelial,,cancer,,FACS,fluorescent,quantum_dots,86.0
CdSe,HSA,6.0,,,3.32,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,51.61
CdTe,None,3.5,,,145.01,24.0,SPCA1,Human,Lung,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,26.0
CdTe,None,3.5,,,271.47,24.0,SPCA1,Human,Lung,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,23.0
CdSe,None,11.2,,,0.02,120.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,SRB,resazurin/sulforhodamine_B,quantum_dots,32.0
CdSe,None,4.0,,,0.08,2.0,HSF-42,Human,Skin,Fibroblast,,,,Trypan_Blue,Trypan_Blue,quantum_dots,99.0
CdTe,Polylysine,5.01,,,4.3,20.0,B-LCL,Human,Blood,Monocyte,neonate,cancer,,Colonigenic-assay,CrystalViolet,quantum_dots,2.5
CdSe,None,5.2,,,0.08,24.0,P-Chrysosporium,Yeast,Microorganism,Somatic,,Normal,,MTT,TetrazoliumSalt,quantum_dots,13.7
CdSe,None,7.2,,,0.01,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,97.77
CdSe,None,4.3,,,0.05,24.0,HDF,Human,Skin,Fibroblast,Adult,Normal,,SRB,resazurin/sulforhodamine_B,quantum_dots,96.0
CdTe,None,4.5,,,1.19,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,quantum_dots,93.06
CdTe,None,3.4,,,1.38,24.0,Raji,Human,Lymph,Lymphocyte,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,71.7
CdSe,None,7.2,,,0.01,12.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,100.53
CdTe,GSH,3.7,,,1.55,4.0,Erythrocyte,Rabbit,Blood,Erythrocyte,,Normal,,Hemolysis,,quantum_dots,89.0
CdSe,Arginine_based,4.0,,,1.79,12.0,ECV304,Human,Bladder,Endothelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,59.0
CdTe,Cystein_based,2.5,,,5.4,24.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,25.0
CdSeTe,None,12.0,,,0.01,24.0,ESC,Mouse,Embryo,Stem-cell,Stem,Normal,,Trypan_Blue,Trypan_Blue,quantum_dots,94.36
CdSe,Lipofectamine,7.2,,,0.01,12.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,100.17
CdTe,None,3.6,,,0.02,120.0,Hydra,Hydra,Polyp,Epithelial,,,,APO_BrdU_TUNEL,BrdUTP,quantum_dots,71.43
CdTe,Cystein_based,,,,5.0,2.0,Nephrocyte,Mouse,Kidney,Nephrocyte,,Normal,,WST-1,TetrazoliumSalt,quantum_dots,58.82
CdTe,None,4.0,,,44.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,50.0
CdSe,BSA,4.6,,,1.0,6.0,KC,Rat,Liver,Epithelial,,Normal,,MTT,TetrazoliumSalt,quantum_dots,100.0
CdSe,None,25.0,,,0.0,48.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,47.46
CdSe,None,4.0,,,0.2,1.0,COS­1,Monkey,Kidney,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,93.56
CdSe,Serum_based,5.0,,,0.02,24.0,HFF,Human,Foreskin,Fibroblast,neonate,Normal,male,Colonigenic-assay,CrystalViolet,quantum_dots,95.0
CdSe,Glycine,2.4,,,0.15,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,90.74
CdTe,None,3.2,,,0.33,6.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,53.93
CdSe,SA_based,7.15,,,0.04,1.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTS,TetrazoliumSalt,quantum_dots,85.09
CdTe,None,3.7,,,0.53,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,69.45
QDs,None,6.0,,,0.84,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,103.43
CdSe,None,6.7,,,0.0,24.0,YUSIK,Human,Skin,Epithelial,,cancer,,Others,,quantum_dots,96.11
CdSe,None,7.0,,,1.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,LDH,LDHrelease,quantum_dots,98.0
CdSe,None,5.0,,,0.1,96.0,M-Sativa,Plant_Alfalfa,Seed,Germ-cell,,Normal,,FDA,,quantum_dots,66.67
QDs,TGA,11.7,-30.0,,0.0,7.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,ApoTox­Glo_Triplex,Caspase_Glo,quantum_dots,61.01
CdSe,nucleic_acids,5.5,,,0.0,24.0,A2058,Human,Skin,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,38.46
CdTe,None,5.3,,,0.02,8.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,85.81
CdSe,Poloxamer,7.7,,,0.03,48.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,39.7
CdTe,Cystein_based,2.71,,,0.54,5.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,59.32
CdS,Antibody_based,4.5,,,5.8,24.0,Glia,Human,Brain,Neural,,Normal,,SRB,resazurin/sulforhodamine_B,quantum_dots,54.0
CdSe,None,3.0,,,0.5,24.0,L929,Mouse,Connective-tissue,Fibroblast,neonate,Normal,male,SRB,resazurin/sulforhodamine_B,quantum_dots,7.59
CdTe,None,2.69,,,0.56,5.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,57.63
CdTe,FuGENE-HD,7.0,,,2.0,6.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,77.44
CdSe,None,11.2,,,0.02,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,51.82
CdSe,None,5.0,,,0.01,1.0,SW1990,Human,Pancreas,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,100.0
CdSe,None,5.5,,,0.02,24.0,U251,Human,Brain,Epithelial,Adult,cancer,,MTT,TetrazoliumSalt,quantum_dots,50.0
CdGeS,Folic_acid_based,8.5,,,0.11,1.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,82.43
CdS,None,67.5,,,4.1,6.0,R-Niger,Yeast,Microorganism,Somatic,,Normal,,FDA,,quantum_dots,97.0
CdTe,None,2.0,,,2.03,8.0,MammalianLeukocytes,Rat,Blood,Leukocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,15.0
CdSe,None,4.72,,,0.06,24.0,Cd-Resistant-MT-Null,Mouse,Embryo,Fibroblast,,Normal,,WST-1,TetrazoliumSalt,quantum_dots,39.62
CdTe,None,2.9,,,0.02,48.0,P-tricornutum,Microalgae,Microorganism,Somatic,,Normal,,Colonigenic-assay,CrystalViolet,quantum_dots,84.0
CdTe,None,4.0,,,0.08,72.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,XTT,TetrazoliumSalt,quantum_dots,76.47
CdSe,None,3.0,,,129.35,24.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,Live/Dead,,quantum_dots,45.45
CdTe,None,4.8,,,0.24,24.0,L-02,Human,Liver,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,49.5
CdSe,None,9.0,,,0.0,24.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,88.5
CdSeTe,None,8.65,,,0.02,240.0,ABMCs,Pig,BoneMarrow,Stem-cell,Stem,,,MTT,TetrazoliumSalt,quantum_dots,101.0
CdSeS,None,4.7,,,0.2,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,33.7
CdTe,None,2.7,,,30.0,2.0,K562,Human,BoneMarrow,Lymphoblast,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,103.9
CdSe,None,5.0,,,0.02,72.0,GT1-7,Mouse,Hypothalmus,Neural,,Normal,,Colonigenic-assay,CrystalViolet,quantum_dots,66.67
CdSe,None,5.2,,,0.08,3.0,P-Chrysosporium,Yeast,Microorganism,Somatic,,Normal,,MTT,TetrazoliumSalt,quantum_dots,93.91
CdSeTe,None,8.65,,,0.11,24.0,PC3,Human,Prostate,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,75.0
CdSe,None,8.3,,,0.02,2.0,HFF,Human,Foreskin,Fibroblast,neonate,Normal,male,Live/Dead,,quantum_dots,35.8
CdTe,DMSA,3.4,,,0.55,2.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,85.53
CdSe,Saponin,3.4,,,0.01,0.0,H9C2,Rat,Heart,Myoblast,,cancer,male,Live/Dead,,quantum_dots,94.84
CdTe,None,4.0,,,0.1,48.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,49.32
CdSe,His_based,4.3,,,0.02,24.0,OUS-11,Human,Lung,Fibroblast,Adult,Normal,male,WST-1,TetrazoliumSalt,quantum_dots,110.0
CdSe,nucleic_acids,6.0,,,0.1,6.0,MDA­MB­231,Human,Breast,Epithelial,Adult,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,76.06
CdSe,None,4.6,,,0.02,24.0,primary,Cow,Eye,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,92.0
CdSe,None,4.0,,,0.1,24.0,Colo­205,Human,Colon,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,87.8
CdTe,Cystein_based,2.71,,,0.54,0.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,88.98
CdSe,His_based,4.3,,,0.02,24.0,OUS-11,Human,Lung,Fibroblast,Adult,Normal,male,WST-1,TetrazoliumSalt,quantum_dots,105.0
QD,CyA,5.4,,Sphere,,24.0,SVEC4­10,Mouse,axillary lymph node,Endothelial,Adult,Normal,male,MTS,TetrazoliumSalt,quantum_dots,25.02
CdSe,Arginine_based,3.36,,,2.84,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,18.0
CdSe,None,6.7,,,0.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,Others,,quantum_dots,84.33
CdS,None,4.0,,,0.52,48.0,RTG-2,Fish,Gonad,Fibroblast,,Normal,,XTT,TetrazoliumSalt,quantum_dots,0.0
CdSe,None,4.98,,,0.72,22.0,NHBE,Human,Lung,Epithelial,Adult,Normal,,WST-1,TetrazoliumSalt,quantum_dots,61.0
CdSe,None,7.15,,,0.02,168.0,ABMCs,Pig,BoneMarrow,Stem-cell,Stem,,,MTT,TetrazoliumSalt,quantum_dots,94.0
CdTe,Folic_acid_based,6.0,,,0.0,4.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,100.0
CdSe,Lipofectamine,7.2,,,0.01,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,103.0
CdSe,None,9.0,,,0.02,24.0,hMSCs,Human,BoneMarrow,Mesenchymal,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,100.0
CdSe,None,9.0,,,0.06,48.0,mMSCs,Mouse,BoneMarrow,Fibroblast,Stem,Normal,,WST-1,TetrazoliumSalt,quantum_dots,100.0
CdSe,None,4.8,,,0.87,24.0,CHO_K1,Hamster,Ovary,Epithelial,Adult,Normal,female,XTT,TetrazoliumSalt,quantum_dots,76.0
CdSe,CPP,4.0,,,0.2,24.0,COS­1,Monkey,Kidney,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,67.24
CdSe,GlycyrrhizicAcid,4.0,,,1.25,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,50.0
CdTe,Cystein_based,2.9,,,0.22,12.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,34.78
CdSe,None,6.3,,,0.02,48.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,51.57
CdSe,None,3.8,,,0.05,6.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,41.0
CdSeTe,None,5.7,,,0.64,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,82.5
CdSe,GlycyrrhizicAcid,3.2,,,0.98,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,50.0
CdSe,None,4.0,,,0.2,1.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,quantum_dots,76.0
CdSe,None,9.0,,,0.02,24.0,primary,Cow,Eye,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,88.0
CdSe,None,5.4,,,0.1,24.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,MTS,TetrazoliumSalt,quantum_dots,121.21
CdSe,None,5.0,,,0.01,96.0,CB-CD133,Human,Umbilical,Hemocyte,Stem,Normal,,APO_BrdU_TUNEL,BrdUTP,quantum_dots,98.15
CdSe,None,3.01,,,10.47,24.0,Hepatocyte,Human,Liver,Hepatocyte,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,31.0
CdTe,None,5.0,,,1.11,21.0,HMM,Human,Blood,Monocyte/Macrophage,Adult,Normal,,FACS,fluorescent,quantum_dots,50.0
CdS,None,4.0,,,0.52,24.0,RTG-2,Fish,Gonad,Fibroblast,,Normal,,XTT,TetrazoliumSalt,quantum_dots,0.0
CdSe,CPP,4.0,,,0.2,4.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,quantum_dots,61.0
CdSe,D_penicillamine_based,5.4,,,0.1,24.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,ECIS,Impedance,quantum_dots,72.73
CdTe,None,5.0,,,0.51,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,25.0
CdSe,None,5.7,,,0.5,48.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,SRB,resazurin/sulforhodamine_B,quantum_dots,86.96
CdSe,None,7.0,,,1.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,95.0
CdS,None,4.5,,,0.73,24.0,MRC-5,Human,Lung,Fibroblast,fetus,Normal,male,APO_BrdU_TUNEL,BrdUTP,quantum_dots,88.37
CdS,None,3.0,,,0.22,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,26.0
CdS,None,3.1,,,0.1,120.0,SAOS,Human,Bone,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,64.77
CdS,Antibody_based,2.5,,,0.04,24.0,VERO,Monkey,Kidney,Epithelial,Adult,Normal,,LDH,LDHrelease,quantum_dots,100.0
CdSe,TAT,4.3,,,0.01,24.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,78.43
CdTe,None,4.45,,,32.0,6.0,BRL-3A,Rat,Liver,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,83.0
CdTe,Folic_acid_based,6.0,,,0.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,85.0
CdSe,SA_based,5.5,,,0.1,48.0,U87,Human,Brain,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,71.05
CdSe,None,6.5,,,0.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,quantum_dots,50.0
CdSe,Transferrin_based,5.4,,,3.2,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,94.0
CdSe,None,6.3,,,0.02,72.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,36.25
CdSe,CPP,4.0,,,0.2,1.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTS,TetrazoliumSalt,quantum_dots,80.0
CdTe,None,2.7,,,1.6,6.0,SGC-7901,Human,Stomach,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,48.9
CdSe,PolyFect,9.0,,,0.0,24.0,hADAS,Human,Adipose-tissue,Endothelial,Stem,Normal,,MTT,TetrazoliumSalt,quantum_dots,77.78
CdSe,Serum_based,4.81,,,0.02,72.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,Colonigenic-assay,CrystalViolet,quantum_dots,75.0
CdTe,Fibrinogen,4.6,,,5.29,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,88.89
CdSe,None,5.6,,,0.08,9.0,P-Chrysosporium,Yeast,Microorganism,Somatic,,Normal,,MTT,TetrazoliumSalt,quantum_dots,45.52
CdSe,None,7.2,,,0.01,12.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,93.56
CdTe,Cystein_based,2.2,,,5.08,12.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,Trypan_Blue,Trypan_Blue,quantum_dots,57.31
CdSeTe,AnnexinV,4.9,,,0.05,48.0,KPL-4,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,42.55
CdTe,None,5.3,,,0.02,24.0,HL-7702,Human,Liver,Hepatocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,75.9
CdSe,None,9.0,,,0.0,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,60.71
CdTe,None,4.6,,,1.8,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,78.2
CdSeTe,None,12.0,,,0.01,72.0,ESC,Mouse,Embryo,Stem-cell,Stem,Normal,,Trypan_Blue,Trypan_Blue,quantum_dots,97.44
CdSe,None,3.0,,,0.5,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,8.0
CdSe,None,9.0,,,0.3,24.0,MEF,Mouse,embryo,Fibroblast,neonate,Normal,,Trypan_Blue,Trypan_Blue,quantum_dots,96.49
CdTe,Folic_acid_based,6.0,,,0.0,0.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,105.0
CdSe,None,5.0,,,10.0,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,90.0
CdTe,Cystein_based,,,,0.19,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,82.54
CdSe,None,5.7,,,0.1,0.0,primary,Human,Skin,Fibroblast,,Normal,,MTT,TetrazoliumSalt,quantum_dots,93.88
CdSe,None,8.3,,,0.02,1.0,HFF,Human,Foreskin,Fibroblast,neonate,Normal,male,Live/Dead,,quantum_dots,68.6
CdSeTe,HSV_TK_based,12.0,,,0.03,96.0,HL-7702,Human,Liver,Hepatocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,90.0
CdSe,None,4.98,,,0.09,22.0,NHBE,Human,Lung,Epithelial,Adult,Normal,,WST-1,TetrazoliumSalt,quantum_dots,7.0
CdSe,Silibinin,5.5,,,0.18,24.0,A375,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,81.82
CdTe,None,3.7,,,3.0,3.0,K562,Human,BoneMarrow,Lymphoblast,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,81.0
CdS,None,5.0,,,10.0,72.0,EAhy926,Human,Somatic Cell-hybrid,Endothelial,,Normal,male,SRB,resazurin/sulforhodamine_B,quantum_dots,46.51
CdTe,None,5.01,,,0.09,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,Others,,quantum_dots,20.0
CdSeTe,Camptothecin,12.0,,,0.01,24.0,B16,Mouse,Skin,Epithelial,,cancer,,MTT,TetrazoliumSalt,quantum_dots,13.33
CdTeS,Cystein_based,,,,1000.0,24.0,MDA­MB­231,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,87.76
CdTe,None,2.5,,,100.0,24.0,MG­63,Human,Bone,Fibroblast,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,95.95
CdSe,gum_arabic,3.86,,,0.0,24.0,BALB_c3T3,Mouse,Embryo,Fibroblast,,cancer,,Live/Dead,,quantum_dots,1.0
QDs,SGF,2.5,,,12.5,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,114.3
CdSe,None,5.3,,,0.56,24.0,Murine-Alveolar-Macrophages,Mouse,Lung,Alveolar-Macrophage,Adult,Normal,,LDH,LDHrelease,quantum_dots,70.18
CdSe,Arginine_based,2.4,,,0.15,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,98.15
CdSe,Cystein_based,20.9,,,0.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,96.27
CdSe,None,5.0,,,0.1,24.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,22.5
CdSe,None,4.6,,,0.02,24.0,primary,Cow,Eye,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,89.0
CdSe,None,5.0,,,0.1,72.0,M-Sativa,Plant_Alfalfa,Seed,Germ-cell,,Normal,,FDA,,quantum_dots,83.33
CdSe,None,5.0,,,0.01,12.0,SW1990,Human,Pancreas,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,80.0
CdSe,None,3.5,,,0.5,24.0,Osteoblast,Human,Bone,Epithelial,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,45.71
CdTe,None,3.3,,,2.5,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,48.57
CdSe,None,9.0,,,0.01,6.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,quantum_dots,65.67
CdTe,None,3.6,,,0.02,84.0,Hydra,Hydra,Polyp,Stem-cell,Stem,,,APO_BrdU_TUNEL,BrdUTP,quantum_dots,72.73
